"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000188452.15",14.1031684783916,-0.154004264739635,0.505305716354078,-0.304774436059854,0.760537952868588,0.924320166346743
"ENSG00000162992.5",56.2695392104372,-1.37402361382551,0.279016050808685,-4.9245325128899,8.45622688235944e-07,1.40104052599406e-05
"ENSG00000260742.1",4.23146929624638,1.27443058772969,0.848093238836124,1.50270103494594,0.1329161557305,0.396568228148953
"ENSG00000138434.17",1387.05720618079,0.424995756957589,0.101094475079739,4.20394642360396,2.62301049600663e-05,0.000330596083601872
"ENSG00000115252.18",12.0049985985753,1.86571087288736,0.690097381455501,2.70354724278528,0.00686036950071685,0.0431147705907592
"ENSG00000077232.19",3712.75972072004,0.345332345779997,0.117241811384828,2.94547091776411,0.00322463460388437,0.0229528256447096
"ENSG00000162998.5",159.635077968762,0.0616864076293605,0.170953789177061,0.360836737964729,0.718221497472722,0.908666639341615
"ENSG00000061676.15",5528.17301707378,-0.0196883874410562,0.108023844514909,-0.182259643965354,0.855378967631569,0.956609803198263
"ENSG00000202141.1",5.8880264745008,0.167101138484577,0.737686438403712,0.226520550989345,0.820796577211219,0.947899982328232
"ENSG00000162999.13",126.299069243368,0.374762725511159,0.18152388963531,2.06453666381915,0.0389668613769907,0.17081758970465
"ENSG00000163002.13",555.074146510347,-0.43859932104897,0.141654110230782,-3.09626964113083,0.00195972065408267,0.0151290434495182
"ENSG00000272800.3",39.4323699692082,-0.257984355256529,0.310862054326923,-0.829899795313118,0.406595440636202,0.72649841170354
"ENSG00000287621.1",8.66271706672945,-0.42208488218396,0.577353418129287,-0.731068473711612,0.464737329661602,0.770677828625068
"ENSG00000177855.8",8.32720487786065,-0.992604631589134,0.612080191740838,-1.62169049902764,0.104869634145178,0.339441428870856
"ENSG00000283839.1",2.64359134085922,0.669386784063186,1.04486245957805,0.640645836135701,0.52175281226427,0.807060238088639
"ENSG00000170396.9",77.1926757822487,1.25760895970109,0.231848354256587,5.42427382645683,5.8190618929109e-08,1.18361497858782e-06
"ENSG00000237824.2",1.34062656760548,-0.0809155221638055,1.42863167028855,-0.0566384771152821,0.95483318341949,NA
"ENSG00000231646.6",3.88054545341388,0.0745682854226546,0.923688616814945,0.0807288127895094,0.935657622301778,0.983095693166099
"ENSG00000226747.6",1.42763466390596,0.652004018635408,1.4822356969452,0.439878772302645,0.660024911218543,NA
"ENSG00000188738.15",93.6896022241647,0.923266986771877,0.213045464351814,4.33366178238479,1.46649420106184e-05,0.000194938869008657
"ENSG00000287129.1",8.65795732191977,-0.0320645213908982,0.608142693105232,-0.0527253254119915,0.957950760326118,0.986695608250643
